#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
50.6%,5064000,633000.0,-85.9634957376345,531.5497467813702,445.58625104373573,118.7200368946334,2.06e+04,43:07
50.6%,5065000,633125.0,-113.97637499182844,502.6890380903801,388.7126630985517,112.27408442951278,2.06e+04,43:07
50.7%,5066000,633250.0,-92.3647361307612,550.7859510839163,458.4212149531551,123.01638525777219,2.06e+04,43:06
50.7%,5067000,633375.0,-91.61786542566583,531.6728252252797,440.0549597996138,118.7475260948265,2.06e+04,43:05
50.7%,5068000,633500.0,-121.2454344177905,511.0983267569679,389.8528923391774,114.15227375572377,2.06e+04,43:05
50.7%,5069000,633625.0,-101.64339930641441,571.4016853913536,469.7582860849392,127.62084749749475,2.06e+04,43:04
50.7%,5070000,633750.0,-136.11595933883422,585.474857151661,449.3588978128268,130.76404807415764,2.06e+04,43:04
50.7%,5071000,633875.0,-124.31064993132637,555.3019508881713,430.99130095684495,124.02502022867327,2.06e+04,43:03
50.7%,5072000,634000.0,-119.15018191721367,531.2287774592795,412.07859554206584,118.64834936210913,2.06e+04,43:03
50.7%,5073000,634125.0,-96.15583451795897,500.79564675159634,404.6398122336374,111.85120116984143,2.06e+04,43:02
50.7%,5074000,634250.0,-125.75942346030806,507.9820277472414,382.22260428693335,113.45625774659263,2.06e+04,43:02
50.8%,5075000,634375.0,-90.26362241208784,497.15954711040155,406.8959246983137,111.03908925337623,2.06e+04,43:01
50.8%,5076000,634500.0,-57.40993021067919,583.2046864058376,525.7947561951585,130.25701226738087,2.06e+04,43:01
50.8%,5077000,634625.0,-101.99588231377311,564.0228634928558,462.02698117908267,125.97280982400696,2.06e+04,43:00
50.8%,5078000,634750.0,-109.94041676060661,506.3804914415387,396.44007468093207,113.09855943057909,2.06e+04,43:00
50.8%,5079000,634875.0,-105.7990136447151,541.8936487064768,436.0946350617617,121.0303162722816,2.06e+04,42:59
50.8%,5080000,635000.0,-100.93499590822393,525.0842929457161,424.1492970374922,117.27599723031744,2.06e+04,42:59
50.8%,5081000,635125.0,-140.6384969379225,530.5074558930955,389.86895895517307,118.48724436023717,2.06e+04,42:58
50.8%,5082000,635250.0,-111.79021307248772,517.7912464905339,406.0010334180462,115.64711724405788,2.06e+04,42:58
50.8%,5083000,635375.0,-129.39167220651376,544.0404315347989,414.64875932828517,121.5097937588695,2.06e+04,42:57
50.8%,5084000,635500.0,-108.09474175993654,522.1880572461334,414.0933154861969,116.62913169949547,2.06e+04,42:56
50.9%,5085000,635625.0,-116.70491686842982,526.828945417519,410.1240285490892,117.66566011149635,2.06e+04,42:56
50.9%,5086000,635750.0,-71.64579014508013,557.5273391619467,485.88154901686653,124.52205400503618,2.06e+04,42:55
50.9%,5087000,635875.0,-95.9265386086328,608.535595655566,512.6090570469332,135.91459464591088,2.06e+04,42:55
50.9%,5088000,636000.0,-88.51111626193247,572.5102159232454,483.9990996613129,127.86843445702564,2.06e+04,42:54
50.9%,5089000,636125.0,-64.30728305848939,533.94626794414,469.63898488565064,119.25529268693805,2.06e+04,42:54
50.9%,5090000,636250.0,-61.58182846911217,549.7472301521534,488.16540168304124,122.78439006242344,2.06e+04,42:53
50.9%,5091000,636375.0,-119.54753958146759,589.6229056262966,470.075366044829,131.69050222248785,2.06e+04,42:53
50.9%,5092000,636500.0,-114.34817347411658,532.6740594809492,418.32588600683255,118.97114875384008,2.06e+04,42:52
50.9%,5093000,636625.0,-94.19601075286621,534.5380994273149,440.34208867444875,119.387476468312,2.06e+04,42:52
50.9%,5094000,636750.0,-88.2307287525692,526.7848694725137,438.5541407199445,117.65581588177209,2.06e+04,42:51
51.0%,5095000,636875.0,-102.37197620110967,536.0922372598054,433.72026105869577,119.73458847792135,2.06e+04,42:51
51.0%,5096000,637000.0,-88.60438440727853,554.8163515763151,466.2119671690366,123.91656308318754,2.06e+04,42:50
51.0%,5097000,637125.0,-109.49408705239733,522.8612609848258,413.36717393242844,116.77948972934894,2.06e+04,42:50
51.0%,5098000,637250.0,-89.94572749366688,515.3894288606981,425.4437013670312,115.11067850176727,2.06e+04,42:49
51.0%,5099000,637375.0,-89.55021740450027,559.7476530600328,470.19743565553256,125.01795443485406,2.06e+04,42:48
51.0%,5100000,637500.0,-68.08383138102099,509.033678623723,440.94984724270205,113.69114080619744,2.06e+04,42:48
51.0%,5101000,637625.0,-86.7456095293499,518.135341494401,431.3897319650511,115.72396982803843,2.06e+04,42:47
51.0%,5102000,637750.0,-82.71778685895308,525.1209141842334,442.40312732528025,117.28417647377343,2.06e+04,42:47
51.0%,5103000,637875.0,-97.63981987920099,537.4500646311078,439.8102447519068,120.0378551365806,2.06e+04,42:46
51.0%,5104000,638000.0,-82.55690990918143,516.4571361722631,433.90022626308166,115.34914771784574,2.06e+04,42:46
51.0%,5105000,638125.0,-95.55286375607182,540.85743636716,445.30457261108813,120.79888136350914,2.06e+04,42:45
51.1%,5106000,638250.0,-76.72484448685307,551.7051107718611,474.98026628500804,123.22167680898752,2.06e+04,42:45
51.1%,5107000,638375.0,-82.12684557549363,550.0878754758037,467.96102990031005,122.86047217070517,2.06e+04,42:44
51.1%,5108000,638500.0,-112.83709985117821,517.9807519423603,405.14365209118205,115.68944271663837,2.06e+04,42:44
51.1%,5109000,638625.0,-86.97984090426837,509.8163970718232,422.8365561675548,113.86595861694656,2.06e+04,42:43
51.1%,5110000,638750.0,-110.17943931434357,532.1059469185827,421.9265076042392,118.84426252207561,2.06e+04,42:43
51.1%,5111000,638875.0,-94.87375916284469,536.622072765493,441.74831360264835,119.8529256442246,2.06e+04,42:42
51.1%,5112000,639000.0,-55.02758560386627,499.96412755522704,444.93654195136077,111.66548385877259,2.06e+04,42:42
51.1%,5113000,639125.0,-79.92982072115089,537.1073377287919,457.177517007641,119.96130811396588,2.06e+04,42:41
51.1%,5114000,639250.0,-95.35796887546141,546.6691731092851,451.3112042338237,122.09691528154764,2.06e+04,42:40
51.1%,5115000,639375.0,-108.04989444588136,552.800340275342,444.75044582946066,123.46629302383603,2.06e+04,42:40
51.2%,5116000,639500.0,-97.75718365593121,529.9325760228446,432.1753923669134,118.35884667061462,2.06e+04,42:39
51.2%,5117000,639625.0,-85.40923605997347,526.4369047653244,441.0276687053509,117.57809901119563,2.06e+04,42:39
51.2%,5118000,639750.0,-116.50256074318352,517.0757150947173,400.57315435153384,115.48730545931905,2.06e+04,42:38
51.2%,5119000,639875.0,-91.95332950845176,557.3835610894059,465.43023158095417,124.4899416050585,2.06e+04,42:38
51.2%,5120000,640000.0,-68.91450440195919,537.8685153787599,468.95401097680065,120.13131485225286,2.06e+04,42:37
51.2%,5121000,640125.0,-40.10805093343919,508.5266049931326,468.4185540596934,113.57788743622312,2.06e+04,42:37
51.2%,5122000,640250.0,-69.9011414080866,583.738769338434,513.8376279303475,130.37629808370679,2.06e+04,42:36
51.2%,5123000,640375.0,-54.671131080308925,545.5739231159332,490.9027920356243,121.85229449034809,2.06e+04,42:36
51.2%,5124000,640500.0,-79.5751086895553,538.1324537923446,458.55734510278927,120.19026470292708,2.06e+04,42:35
51.2%,5125000,640625.0,-68.57601170893,547.7028910305235,479.1268793215935,122.32779306954616,2.06e+04,42:35
51.3%,5126000,640750.0,-23.519170850661027,544.1988811828834,520.6797103322224,121.5451830111087,2.06e+04,42:34
51.3%,5127000,640875.0,-79.17639096169353,557.7531507369206,478.57675977522706,124.57248834100281,2.06e+04,42:34
51.3%,5128000,641000.0,-90.0758023355732,485.467703283349,395.3919009477758,108.42775110691129,2.06e+04,42:33
51.3%,5129000,641125.0,-91.14222308464565,560.4781309125009,469.33590782785524,125.18110446572292,2.06e+04,42:32
51.3%,5130000,641250.0,-75.62376899763586,530.7978881737151,455.1741191760793,118.55211153641275,2.06e+04,42:32
51.3%,5131000,641375.0,-121.85432404130552,541.1353585625122,419.2810345212067,120.86095444977407,2.06e+04,42:31
51.3%,5132000,641500.0,-107.82828342814003,537.7649563695323,429.9366729413923,120.10818525907608,2.06e+04,42:31
51.3%,5133000,641625.0,-126.72720510173914,558.1730313843057,431.4458262825665,124.66626742047889,2.06e+04,42:30
51.3%,5134000,641750.0,-88.71536638038128,533.5925642192501,444.8771978388688,119.17629402402274,2.06e+04,42:30
51.4%,5135000,641875.0,-101.50927500483618,539.8228815041086,438.31360649927245,120.56781664707442,2.06e+04,42:29
51.4%,5136000,642000.0,-85.27425996686137,557.6500992685822,472.3758393017208,124.54947210555679,2.06e+04,42:29
51.4%,5137000,642125.0,-82.39453440193245,553.7618285942445,471.3672941923121,123.68103854743951,2.06e+04,42:28
51.4%,5138000,642250.0,-91.12218902913725,563.8818546213848,472.7596655922476,125.94131591675773,2.06e+04,42:28
51.4%,5139000,642375.0,-120.51947509241327,529.8880597438581,409.36858465144485,118.34890409362029,2.06e+04,42:27
51.4%,5140000,642500.0,-54.34767340321966,532.7222713729888,478.37459796976907,118.98191673489241,2.06e+04,42:27
51.4%,5141000,642625.0,-116.44113475699945,553.199954367943,436.75881961094353,123.5555456292685,2.06e+04,42:26
51.4%,5142000,642750.0,-113.13999951067987,572.2753425248484,459.1353430141685,127.81597619005797,2.06e+04,42:26
51.4%,5143000,642875.0,-90.2939403231353,526.3408564953435,436.04691617220817,117.55664691903522,2.06e+04,42:25
51.4%,5144000,643000.0,-104.62957447757026,553.0909848180054,448.4614103404351,123.53120760810054,2.06e+04,42:25
51.5%,5145000,643125.0,-58.22725109994096,536.4787890139423,478.25153791400135,119.82092364935299,2.06e+04,42:24
51.5%,5146000,643250.0,-95.08464050908464,504.0133316990929,408.92869119000824,112.5698614231765,2.06e+04,42:23
51.5%,5147000,643375.0,-99.32436515791088,531.6568486415366,432.33248348362577,118.74395777290947,2.06e+04,42:23
51.5%,5148000,643500.0,-86.56780219569569,538.2343245932317,451.666522397536,120.21301723984962,2.06e+04,42:22
51.5%,5149000,643625.0,-84.47011317907825,515.9962164549605,431.5261032758823,115.2462026855605,2.06e+04,42:22
51.5%,5150000,643750.0,-83.009316298154,540.0490488430944,457.0397325449404,120.61833044186287,2.06e+04,42:21
51.5%,5151000,643875.0,-99.96953031097891,545.5709850834786,445.60145477249966,121.85163828963776,2.06e+04,42:21
51.5%,5152000,644000.0,-57.214366741347305,510.5935733766063,453.379206635259,114.0395386066581,2.06e+04,42:20
51.5%,5153000,644125.0,-104.44509491013847,552.0728483743169,447.62775346417845,123.30380989623937,2.06e+04,42:20
51.5%,5154000,644250.0,-97.39205677329858,544.037393101136,446.6453363278374,121.50911513385134,2.06e+04,42:19
51.5%,5155000,644375.0,-87.34667552749721,504.1498122692362,416.80313674173897,112.60034394794661,2.06e+04,42:19
51.6%,5156000,644500.0,-100.06717203995873,522.0741724514675,422.0070004115087,116.60369587320386,2.06e+04,42:18
51.6%,5157000,644625.0,-105.66877819882146,538.683301477489,433.0145232786675,120.31329487630154,2.06e+04,42:18
51.6%,5158000,644750.0,-84.89234372233221,526.8439364604286,441.9515927380964,117.66900831583301,2.06e+04,42:17
51.6%,5159000,644875.0,-123.2547343465074,529.7976088689761,406.5428745224687,118.32870216281671,2.06e+04,42:17
51.6%,5160000,645000.0,-117.44071455045409,525.652176193994,408.2114616435399,117.40283224547008,2.06e+04,42:16
51.6%,5161000,645125.0,-79.56435371951477,506.3209854022669,426.75663168275213,113.08526893571839,2.06e+04,42:15
51.6%,5162000,645250.0,-88.61308468860312,552.762090167332,464.14900547872884,123.45774997727892,2.06e+04,42:15
51.6%,5163000,645375.0,-90.25906746215131,541.3444854800231,451.0854180178718,120.90766231768838,2.06e+04,42:14
51.6%,5164000,645500.0,-94.57325203742627,599.312315881281,504.73906384385475,133.85460285450662,2.06e+04,42:14
51.6%,5165000,645625.0,-90.88813567269779,601.4801519372173,510.59201626451954,134.3387825161482,2.06e+04,42:13
51.7%,5166000,645750.0,-99.35411894492293,549.2584914819796,449.9043725370567,122.67523175070153,2.06e+04,42:13
51.7%,5167000,645875.0,-109.03392833177327,496.6265868806776,387.59265854890435,110.9200541893595,2.06e+04,42:12
51.7%,5168000,646000.0,-105.41283243872695,545.3242009580458,439.9113685193189,121.7965197976174,2.06e+04,42:12
51.7%,5169000,646125.0,-130.57393642140886,529.260415423394,398.6864790019851,118.20872162277274,2.06e+04,42:11
51.7%,5170000,646250.0,-96.51123664527546,541.2019990357576,444.6907623904821,120.8758383990004,2.06e+04,42:11
51.7%,5171000,646375.0,-112.63779407309241,530.4340332691955,417.7962391961031,118.4708456380647,2.06e+04,42:10
51.7%,5172000,646500.0,-153.77415748721032,530.5311109566197,376.7569534694094,118.49252764751431,2.06e+04,42:10
51.7%,5173000,646625.0,-126.80043384653797,560.253541506278,433.45310765974,125.13094309747022,2.06e+04,42:09
51.7%,5174000,646750.0,-79.44634584150344,517.8466418193311,438.4002959778277,115.65948962410023,2.06e+04,42:09
51.8%,5175000,646875.0,-96.69144278367025,516.008229854771,419.31678707110075,115.24888584226854,2.06e+04,42:08
51.8%,5176000,647000.0,-101.1812862875679,565.1356918416152,463.9544055540473,126.22135668800624,2.06e+04,42:07
51.8%,5177000,647125.0,-89.95513750624315,515.811559214072,425.8564217078288,115.20496004630822,2.06e+04,42:07
51.8%,5178000,647250.0,-64.70101499670608,533.4246608622112,468.72364586550515,119.13879331432794,2.06e+04,42:06
51.8%,5179000,647375.0,-89.0451685719485,523.3631908646789,434.31802229273046,116.89159425806993,2.06e+04,42:06
51.8%,5180000,647500.0,-91.49047930259681,565.250481500566,473.76000219796924,126.24699461301378,2.06e+04,42:05
51.8%,5181000,647625.0,-116.21624524677765,530.1200286440426,413.90378339726493,118.40071364964975,2.06e+04,42:05
51.8%,5182000,647750.0,-83.05905255701418,546.5660996427503,463.5070470857361,122.07389413287063,2.06e+04,42:04
51.8%,5183000,647875.0,-113.37290133973332,512.3877309998893,399.014829660156,114.44025831449488,2.06e+04,42:04
51.8%,5184000,648000.0,-101.14627120752743,550.9133613744318,449.7670901669044,123.04484196287335,2.06e+04,42:03
51.9%,5185000,648125.0,-73.56398832487093,564.1586634422009,490.59467511733,126.00314033416932,2.06e+04,42:03
51.9%,5186000,648250.0,-59.277830352149635,512.5547989164584,453.27696856430873,114.47757243107397,2.06e+04,42:02
51.9%,5187000,648375.0,-96.69830931072335,559.6559470445011,462.95763773377774,124.99747217216216,2.06e+04,42:02
51.9%,5188000,648500.0,-63.23502421524216,529.5536248899979,466.3186006747557,118.27420907508336,2.06e+04,42:01
51.9%,5189000,648625.0,-54.48341664860138,508.78591405037497,454.3024974017736,113.63580333408467,2.06e+04,42:01
51.9%,5190000,648750.0,-102.94220238906655,526.6074223867873,423.6652199977208,117.61618360898511,2.06e+04,42:00
51.9%,5191000,648875.0,-38.33642432119893,530.6286673190447,492.29224299784573,118.51431656758534,2.06e+04,42:00
51.9%,5192000,649000.0,-85.29546347891377,521.6699182096787,436.3744547307649,116.51340690440915,2.06e+04,41:59
51.9%,5193000,649125.0,-68.22559778181935,516.4794337690244,448.253835987205,115.35412781900503,2.06e+04,41:58
51.9%,5194000,649250.0,-73.31513476978873,519.9974626038287,446.68232783403994,116.13986897605264,2.06e+04,41:58
52.0%,5195000,649375.0,-87.06282662607913,544.8771011034182,457.8142744773391,121.69666139008663,2.06e+04,41:57
52.0%,5196000,649500.0,-113.46192800866197,546.9430552104151,433.4811272017531,122.15808602492173,2.06e+04,41:57
52.0%,5197000,649625.0,-108.46754588660875,549.9284647558378,441.4609188692291,122.82486826595243,2.06e+04,41:56
52.0%,5198000,649750.0,-96.47124873757085,534.9447110190048,438.47346228143397,119.47829194411555,2.06e+04,41:56
52.0%,5199000,649875.0,-45.6421976996011,535.516611803806,489.8744141042049,119.6060242639648,2.06e+04,41:55
52.0%,5200000,650000.0,-96.89904917068031,567.917495122594,471.0184459519137,126.84266408237745,2.06e+04,41:55
52.0%,5201000,650125.0,-69.78456065734198,600.324472143156,530.539911485814,134.08066491074976,2.06e+04,41:54
52.0%,5202000,650250.0,-63.8440527108327,525.976820659467,462.1327679486343,117.47534061021292,2.06e+04,41:54
52.0%,5203000,650375.0,-67.02663876829575,551.5768666494351,484.5502278811394,123.19303387003755,2.06e+04,41:53
52.0%,5204000,650500.0,-96.3768594541477,548.234113719918,451.8572542657703,122.44644005915734,2.06e+04,41:53
52.0%,5205000,650625.0,-97.03909091582557,542.91246144951,445.87337053368447,121.25786503356692,2.06e+04,41:52
52.1%,5206000,650750.0,-92.20472410450603,554.2226735468419,462.01794944233586,123.78396688125278,2.06e+04,41:51
52.1%,5207000,650875.0,-93.8351264283611,555.6425499529729,461.8074235246118,124.1010920051803,2.06e+04,41:51
52.1%,5208000,651000.0,-74.70891942929379,544.1881242828981,469.4792048536043,121.54278048985672,2.06e+04,41:50
52.1%,5209000,651125.0,-69.92948559581893,549.16027041794,479.230784822121,122.65329437152447,2.06e+04,41:50
52.1%,5210000,651250.0,-74.1757256959551,537.1110196454698,462.93529394951474,119.96213045897966,2.06e+04,41:49
52.1%,5211000,651375.0,-91.15730355957095,523.925341365172,432.76803780560107,117.01714888125053,2.06e+04,41:49
52.1%,5212000,651500.0,-72.71533832334592,495.32350262020327,422.60816429685735,110.62901423982123,2.06e+04,41:48
52.1%,5213000,651625.0,-30.97370460994901,528.8880119174275,497.91430730747857,118.1255464200081,2.06e+04,41:48
52.1%,5214000,651750.0,-86.10789441657963,501.7404804901868,415.6325860736072,112.06222694303382,2.06e+04,41:47
52.1%,5215000,651875.0,-95.08901928535445,539.3628092878284,444.273790002474,120.465060901593,2.06e+04,41:47
52.2%,5216000,652000.0,-30.548657164717127,514.5036826652831,483.95502550056597,114.91284975359142,2.06e+04,41:46
52.2%,5217000,652125.0,-90.28716017440229,551.5559961779308,461.26883600352846,123.1883725130112,2.06e+04,41:45
52.2%,5218000,652250.0,-89.9736067475227,559.75713132204,469.7835245745173,125.02007137616012,2.06e+04,41:45
52.2%,5219000,652375.0,-87.350582842304,570.1106411606963,482.76005831839234,127.33249665239637,2.06e+04,41:44
52.2%,5220000,652500.0,-97.84659667741076,539.3071742896097,441.460577612199,120.45263499210637,2.06e+04,41:44
52.2%,5221000,652625.0,-120.56159376472962,562.2649841029362,441.70339033820653,125.58019275045693,2.06e+04,41:43
52.2%,5222000,652750.0,-120.1919876598044,610.1861862337562,489.9941985739518,136.28324908611566,2.06e+04,41:43
52.2%,5223000,652875.0,-81.94855164168831,581.31445314136,499.3659014996717,129.83483435410545,2.06e+04,41:42
52.2%,5224000,653000.0,-92.98520177915375,512.4208998222828,419.43569804312904,114.44766647119545,2.06e+04,41:42
52.2%,5225000,653125.0,-94.10346375031213,529.8923270257759,435.78886327546377,118.34985717819947,2.06e+04,41:41
52.3%,5226000,653250.0,-125.78989334322733,600.3937901580473,474.60389681481996,134.09614688084795,2.06e+04,41:41
52.3%,5227000,653375.0,-91.93563061082548,553.6809725311306,461.7453419203051,123.66297958898046,2.06e+04,41:40
52.3%,5228000,653500.0,-118.60087035055912,547.5857262907236,428.9848559401645,122.30162467737588,2.06e+04,41:40
52.3%,5229000,653625.0,-113.66379729839912,561.1230297303484,447.4592324319493,125.32514067665475,2.06e+04,41:39
52.3%,5230000,653750.0,-87.30568481812165,554.9633444366967,467.65765961857505,123.9493934963585,2.06e+04,41:38
52.3%,5231000,653875.0,-101.21152025598525,529.3491956043949,428.1376753484097,118.2285504091239,2.06e+04,41:38
52.3%,5232000,654000.0,-61.32417594868488,515.4152859508682,454.0911100021833,115.11645360507147,2.06e+04,41:37
52.3%,5233000,654125.0,-93.61319818629514,543.4030507030972,449.78985251680206,121.36743666752714,2.06e+04,41:37
52.3%,5234000,654250.0,-59.278778821689684,585.4790839628877,526.200305141198,130.7649921197297,2.06e+04,41:36
52.4%,5235000,654375.0,-50.37305962368845,542.9921181074759,492.61905848378746,121.27565610849429,2.06e+04,41:36
52.4%,5236000,654500.0,-59.10172993655743,522.7634290834817,463.66169914692426,116.75763926848923,2.06e+04,41:35
52.4%,5237000,654625.0,-111.5462583554112,567.3137819059715,455.7675235505603,126.70782655158152,2.06e+04,41:35
52.4%,5238000,654750.0,-87.07178746431453,557.9464606752557,470.8746732109412,124.61566353420008,2.06e+04,41:34
52.4%,5239000,654875.0,-96.31051867507097,522.0482369354075,425.7377182603366,116.5979032537131,2.06e+04,41:34
52.4%,5240000,655000.0,-100.33420010881929,581.6553736925385,481.32117358371926,129.91097793362766,2.06e+04,41:33
52.4%,5241000,655125.0,-125.65507564503574,578.2126888835699,452.55761323853415,129.14206463809472,2.06e+04,41:33
52.4%,5242000,655250.0,-127.83330136425587,535.2367614436736,407.4034600794177,119.5435205278967,2.06e+04,41:32
52.4%,5243000,655375.0,-105.81577023244355,560.6005095378399,454.78473930539633,125.20843736354357,2.06e+04,41:31
52.4%,5244000,655500.0,-108.32350594126771,541.7845569849783,433.46105104371054,121.00595096446304,2.06e+04,41:31
52.5%,5245000,655625.0,-102.053686410019,520.3886298593164,418.33494344929744,116.22723500582629,2.06e+04,41:30
52.5%,5246000,655750.0,-95.53163932237996,559.4107690354145,463.87912971303456,124.9427124013961,2.06e+04,41:30
52.5%,5247000,655875.0,-88.02045157156957,555.5565148133257,467.5360632417562,124.08187631555766,2.06e+04,41:29
52.5%,5248000,656000.0,-88.92582299227064,569.9336170882438,481.0077940959731,127.2929588583516,2.06e+04,41:29
52.5%,5249000,656125.0,-105.93457106913345,549.0946500751254,443.160079005992,122.63863826536101,2.06e+04,41:28
52.5%,5250000,656250.0,-117.64085251767983,534.6959633815245,417.0551108638447,119.42273490758618,2.06e+04,41:28
52.5%,5251000,656375.0,-99.30428165593057,533.9847502686357,434.6804686127051,119.26388759834866,2.06e+04,41:27
52.5%,5252000,656500.0,-137.43149529046798,555.6448548259572,418.2133595354892,124.10160679162766,2.06e+04,41:27
52.5%,5253000,656625.0,-76.43122432077956,538.2320755625047,461.8008512417252,120.21251492560246,2.06e+04,41:26
52.5%,5254000,656750.0,-112.50244493614198,593.6240921575209,481.1216472213789,132.58415519755854,2.06e+04,41:26
52.5%,5255000,656875.0,-123.13374771627215,513.1673080746746,390.0335603584024,114.61437450896422,2.06e+04,41:25
52.6%,5256000,657000.0,-116.07098425049767,540.1743152930474,424.1033310425497,120.64630832662364,2.06e+04,41:25
52.6%,5257000,657125.0,-69.80940689386063,517.5830546761505,447.77364778228986,115.60061822861404,2.06e+04,41:24
52.6%,5258000,657250.0,-80.3524212536299,537.1619033079601,456.80948205433015,119.9734951719247,2.06e+04,41:23
52.6%,5259000,657375.0,-123.36819313697634,501.297241658577,377.92904852160063,111.96323088337904,2.06e+04,41:23
52.6%,5260000,657500.0,-86.29279090416043,534.0368841177171,447.7440932135567,119.27553153670793,2.06e+04,41:22
52.6%,5261000,657625.0,-84.54168612071837,565.0732975004593,480.53161137974087,126.20742109960852,2.06e+04,41:22
52.6%,5262000,657750.0,-50.91029729692275,498.10212415396774,447.191826857045,111.2496110005237,2.06e+04,41:21
52.6%,5263000,657875.0,-109.92821170535134,544.3094167388191,434.3812050334677,121.56987079500534,2.06e+04,41:21
52.6%,5264000,658000.0,-94.39605775288294,545.2970871697755,450.9010294168926,121.79046401457302,2.06e+04,41:20
52.6%,5265000,658125.0,-39.87328905273151,569.0286623057643,529.1553732530328,127.09083993003964,2.06e+04,41:20
52.7%,5266000,658250.0,-106.85083310482275,549.2754820622043,442.4246489573816,122.67902654568235,2.06e+04,41:19
52.7%,5267000,658375.0,-74.3398933775062,576.492609654933,502.15271627742675,128.7578901168538,2.06e+04,41:19
52.7%,5268000,658500.0,-68.92700306759036,568.1773354314388,499.25033236384843,126.90069863368628,2.06e+04,41:18
52.7%,5269000,658625.0,-76.72125611469997,552.3594531310938,475.63819701639386,123.36782220647893,2.06e+04,41:18
52.7%,5270000,658750.0,-105.49877782971276,559.689217714418,454.1904398847052,125.00490307620069,2.06e+04,41:17
52.7%,5271000,658875.0,-90.18735361732476,530.4579097516701,440.27055613434527,118.4761783785983,2.06e+04,41:16
52.7%,5272000,659000.0,-89.2634889659582,516.4562777234135,427.1927887574552,115.34895598587764,2.06e+04,41:16
52.7%,5273000,659125.0,-84.76266011113731,505.8996545457341,421.1369944345968,112.9911659563918,2.06e+04,41:15
52.7%,5274000,659250.0,-92.81560519926393,557.2206914910704,464.40508629180647,124.45356517022717,2.06e+04,41:15
52.8%,5275000,659375.0,-65.89910980626959,562.2402891998523,496.3411793935827,125.57467721814226,2.06e+04,41:14
52.8%,5276000,659500.0,-52.45631989988584,570.4708018672084,518.0144819673226,127.4129374627326,2.06e+04,41:14
52.8%,5277000,659625.0,-91.5933882132777,524.9235996152254,433.3302114019477,117.24010685836242,2.06e+04,41:13
52.8%,5278000,659750.0,-105.13388558723503,541.573647332809,436.43976174557395,120.95884492812573,2.06e+04,41:13
52.8%,5279000,659875.0,-92.91490627840344,522.5787659953722,429.6638597169688,116.71639532327774,2.06e+04,41:12
52.8%,5280000,660000.0,-115.73225730886665,557.6370040291399,441.90474672027324,124.54654732322149,2.06e+04,41:12
52.8%,5281000,660125.0,-121.43688294281591,553.992527314796,432.55564437198007,123.73256441266899,2.06e+04,41:11
52.8%,5282000,660250.0,-143.98848574105818,513.5319658575515,369.54348011649336,114.6958197277781,2.06e+04,41:11
52.8%,5283000,660375.0,-138.0316275475147,526.3739920608376,388.34236451332293,117.56404764790737,2.06e+04,41:10
52.8%,5284000,660500.0,-150.19299644510576,525.3149921007064,375.1219956556006,117.3275231925775,2.06e+04,41:10
52.9%,5285000,660625.0,-133.82703720972333,524.1945405169281,390.36750330720474,117.07727370196957,2.06e+04,41:09
52.9%,5286000,660750.0,-136.79762889588704,509.5576530431438,372.76002414725673,113.80816891651477,2.06e+04,41:09
52.9%,5287000,660875.0,-80.10097445386222,548.5206793894756,468.41970493561337,122.51044363938405,2.06e+04,41:08
52.9%,5288000,661000.0,-60.93266199157347,539.1618764731813,478.22921448160787,120.42018316190318,2.06e+04,41:08
52.9%,5289000,661125.0,-86.92131187739045,523.1306406509763,436.2093287735858,116.83965486741495,2.06e+04,41:07
52.9%,5290000,661250.0,-90.02807776638684,559.1125533380927,469.0844755717058,124.87610682251473,2.06e+04,41:07
52.9%,5291000,661375.0,-111.44737635885542,528.5404629093161,417.0930865504607,118.0479223945702,2.06e+04,41:06
52.9%,5292000,661500.0,-86.8771047680722,533.2373574950776,446.36025272700545,119.09695967073911,2.06e+04,41:06
52.9%,5293000,661625.0,-63.34497299244089,529.0805395801821,465.7355665877412,118.16854689430775,2.06e+04,41:05
52.9%,5294000,661750.0,-81.8221483042741,562.4739820304911,480.65183372621703,125.62687180885263,2.06e+04,41:05
53.0%,5295000,661875.0,-66.81259084522091,549.4704231918861,482.65783234666515,122.7225660605598,2.06e+04,41:04
53.0%,5296000,662000.0,-75.32726166644525,528.6837838938773,453.35652222743204,118.07993270532266,2.06e+04,41:03
53.0%,5297000,662125.0,-91.78256861769461,521.559005552939,429.77643693524436,116.48863489618236,2.06e+04,41:03
53.0%,5298000,662250.0,-106.88145671474095,510.65235154832214,403.7708948335812,114.0526665344898,2.06e+04,41:02
53.0%,5299000,662375.0,-115.93811445106007,537.2048097408909,421.26669528983086,119.98307819464536,2.06e+04,41:02
53.0%,5300000,662500.0,-103.8449512800241,567.5089084251458,463.6639571451217,126.75140747264446,2.06e+04,41:01
53.0%,5301000,662625.0,-124.10856880064708,544.4535502304789,420.3449814298318,121.60206257677406,2.06e+04,41:01
53.0%,5302000,662750.0,-145.22181269116987,534.3703625453061,389.1485498541362,119.35001294031437,2.06e+04,41:00
53.0%,5303000,662875.0,-135.11657955058715,554.0312246859091,418.91464513532196,123.74120735409468,2.06e+04,41:00
