#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
78.1%,7812000,976500.0,108.25244693557143,582.6416205923931,690.8940675279646,128.3437359973582,1.31e+03,5:00:12
78.1%,7813000,976625.0,120.48866517289775,574.3945538885253,694.883219061423,126.52708007305665,1.31e+03,5:00:02
78.1%,7814000,976750.0,143.39277997916412,557.8178572002139,701.210637179378,122.87558126438971,1.31e+03,4:59:51
78.2%,7815000,976875.0,143.9224417941689,524.6884565226184,668.6108983167873,115.57786873572945,1.31e+03,4:59:41
78.2%,7816000,977000.0,108.52573733814131,513.545557448505,622.0712947866463,113.1233216411378,1.31e+03,4:59:31
78.2%,7817000,977125.0,125.87523771893959,579.6156949427851,705.4909326617247,127.67718800456967,1.31e+03,4:59:20
78.2%,7818000,977250.0,142.38022801459545,551.2930959969275,693.6733240115229,121.43831313982804,1.31e+03,4:59:10
78.2%,7819000,977375.0,118.31840695618037,530.3238198430096,648.64222679919,116.81922114976763,1.31e+03,4:58:59
78.2%,7820000,977500.0,131.70875480971102,561.1669764064474,692.8757312161583,123.61332202309396,1.31e+03,4:58:49
78.2%,7821000,977625.0,116.88068628419335,560.3443813996029,677.2250676837962,123.43212158587862,1.31e+03,4:58:39
78.2%,7822000,977750.0,132.69553415779396,541.7651196686197,674.4606538264137,119.33949967499852,1.31e+03,4:58:28
78.2%,7823000,977875.0,106.97213180917583,604.8022319962614,711.7743638054372,133.22525417085626,1.31e+03,4:58:18
78.2%,7824000,978000.0,118.07856110977194,588.5927501757187,706.6713112854907,129.65464510019888,1.31e+03,4:58:07
78.2%,7825000,978125.0,132.63667147572633,563.4811285445618,696.1178000202881,124.1230812311126,1.31e+03,4:57:57
78.3%,7826000,978250.0,103.44652225043897,592.7965474176226,696.2430696680616,130.5806535148617,1.31e+03,4:57:47
78.3%,7827000,978375.0,127.38047869246734,583.7433716968168,711.1238503892841,128.5864286713508,1.31e+03,4:57:36
78.3%,7828000,978500.0,136.25203984983574,550.1155761530962,686.367616002932,121.17893020076735,1.31e+03,4:57:26
78.3%,7829000,978625.0,109.77134959817296,556.4136062634132,666.1849558615861,122.56625421816263,1.31e+03,4:57:16
78.3%,7830000,978750.0,98.12565167301702,513.5673354522326,611.6929871252496,113.12811887886025,1.31e+03,4:57:05
78.3%,7831000,978875.0,120.10900872384654,551.6013210381805,671.710329762027,121.50620865556913,1.31e+03,4:56:55
78.3%,7832000,979000.0,148.16842481142612,495.68861158388756,643.8570363953137,109.18981077482279,1.32e+03,4:56:45
78.3%,7833000,979125.0,115.95995454589786,519.466236147925,635.4261906938228,114.42752305254908,1.32e+03,4:56:34
78.3%,7834000,979250.0,130.736937792693,532.9868738106892,663.7238116033822,117.40583611734768,1.32e+03,4:56:24
78.3%,7835000,979375.0,121.44591727282443,557.1871566343151,678.6330739071395,122.73665115012702,1.32e+03,4:56:14
78.4%,7836000,979500.0,125.55179246792022,493.73704756993385,619.288840037854,108.75992213018021,1.32e+03,4:56:03
78.4%,7837000,979625.0,134.53752169161822,553.30720006265,687.8447217542682,121.8819780469445,1.32e+03,4:55:53
78.4%,7838000,979750.0,107.12324244708785,548.8556921035191,655.9789345506069,120.9014041536549,1.32e+03,4:55:43
78.4%,7839000,979875.0,118.45593002821957,568.9303174922687,687.3862475204883,125.32342333333516,1.32e+03,4:55:32
78.4%,7840000,980000.0,118.9567112011257,557.8678216972098,676.8245328983355,122.88658739574909,1.32e+03,4:55:22
78.4%,7841000,980125.0,154.92566490599347,508.66131316448264,663.5869780704761,112.0474250062599,1.32e+03,4:55:12
78.4%,7842000,980250.0,159.9556413202761,574.7503369949235,734.7059783151996,126.60545163366277,1.32e+03,4:55:01
78.4%,7843000,980375.0,116.0861641974195,558.8549848696975,674.9411490671171,123.10403875026657,1.32e+03,4:54:51
78.4%,7844000,980500.0,135.82302542650862,532.0145683105037,667.8375937370123,117.19165759659985,1.32e+03,4:54:41
78.5%,7845000,980625.0,118.02787978360335,496.3834935485877,614.411373332191,109.34287870590558,1.32e+03,4:54:30
78.5%,7846000,980750.0,97.89628825635629,596.5855936485523,694.4818819049085,131.4153009755937,1.32e+03,4:54:20
78.5%,7847000,980875.0,160.29834079119257,529.1721149972391,689.4704557884317,116.56552471365968,1.32e+03,4:54:10
78.5%,7848000,981000.0,116.36247883854224,563.472555055015,679.8350338935572,124.12119267107832,1.32e+03,4:53:59
78.5%,7849000,981125.0,145.3041650919385,552.7987253501346,698.1028904420732,121.76997172614979,1.32e+03,4:53:49
78.5%,7850000,981250.0,143.31848026178045,554.2676652254003,697.5861454871807,122.09354838954607,1.32e+03,4:53:39
78.5%,7851000,981375.0,98.7976720991314,565.9362397905819,664.7339118897133,124.66389077589415,1.32e+03,4:53:29
78.5%,7852000,981500.0,115.57395920713793,579.7182732273776,695.2922324345155,127.69978385047476,1.32e+03,4:53:18
78.5%,7853000,981625.0,121.98212349294272,560.6774324379506,682.6595559308934,123.50548574839054,1.32e+03,4:53:08
78.5%,7854000,981750.0,124.56512427538894,556.0460513929456,680.6111756683346,122.48528958468542,1.32e+03,4:52:58
78.5%,7855000,981875.0,139.09867601307064,529.2416363768826,668.3403123899533,116.58083881632552,1.32e+03,4:52:47
78.6%,7856000,982000.0,112.13864478338695,556.6923589228662,668.8310037062531,122.62765758597736,1.32e+03,4:52:37
78.6%,7857000,982125.0,113.59786991458981,559.61061990681,673.2084898213998,123.27048930972869,1.32e+03,4:52:27
78.6%,7858000,982250.0,157.87555066473266,560.8040169828473,718.6795676475799,123.53336967023439,1.32e+03,4:52:16
78.6%,7859000,982375.0,122.41652731287793,541.0492802026565,663.4658075155345,119.1818152456873,1.32e+03,4:52:06
78.6%,7860000,982500.0,129.42171009200948,572.2329566852112,701.6546667772207,126.05092551940034,1.32e+03,4:51:56
78.6%,7861000,982625.0,113.38043697449591,538.093789979223,651.4742269537188,118.5307827008556,1.32e+03,4:51:46
78.6%,7862000,982750.0,125.62264920107651,502.9642783001879,628.5869275012644,110.7924876438254,1.32e+03,4:51:35
78.6%,7863000,982875.0,106.14469512170363,516.0255712647978,622.1702663865015,113.6696167001562,1.32e+03,4:51:25
78.6%,7864000,983000.0,100.47654173301947,598.8053174923206,699.28185922534,131.90425960972283,1.32e+03,4:51:15
78.7%,7865000,983125.0,137.87260922891684,579.4994040655093,717.3720132944262,127.65157156193241,1.32e+03,4:51:05
78.7%,7866000,983250.0,153.92781555906697,499.5833768075372,653.5111923666042,110.04774591362656,1.32e+03,4:50:54
78.7%,7867000,983375.0,116.56865206687368,542.5111667969153,659.079818863789,119.50383821912483,1.32e+03,4:50:44
78.7%,7868000,983500.0,125.91516485893978,531.5448828267607,657.4600476857005,117.08819572982486,1.32e+03,4:50:34
78.7%,7869000,983625.0,128.79482783305994,542.7144679523952,671.5092957854552,119.54862120218799,1.32e+03,4:50:23
78.7%,7870000,983750.0,104.89637252110815,498.71431354076367,603.6106860618718,109.85630949279142,1.32e+03,4:50:13
78.7%,7871000,983875.0,130.22730660682652,488.53698754591517,618.7642941527417,107.61445790774017,1.32e+03,4:50:03
78.7%,7872000,984000.0,125.90588757755617,505.2716386255493,631.1775262031055,111.30075075786087,1.32e+03,4:49:53
78.7%,7873000,984125.0,167.88515546719057,499.05122645803846,666.936381925229,109.93052434628035,1.32e+03,4:49:43
78.7%,7874000,984250.0,92.05923731747292,569.6706040071203,661.7298413245933,125.48649293507064,1.32e+03,4:49:32
78.8%,7875000,984375.0,121.8435006933163,530.3083289132018,652.151829606518,116.81580882264348,1.32e+03,4:49:22
78.8%,7876000,984500.0,140.30183044740244,572.2004763183089,712.5023067657114,126.04377077540768,1.32e+03,4:49:12
78.8%,7877000,984625.0,127.9055733771447,529.9286670151465,657.8342403922912,116.73217726476967,1.32e+03,4:49:02
78.8%,7878000,984750.0,125.74098270975759,542.0113795083339,667.7523622180915,119.39374555572171,1.32e+03,4:48:51
78.8%,7879000,984875.0,120.04294231275927,551.4959559886722,671.5388983014315,121.48299894376775,1.32e+03,4:48:41
78.8%,7880000,985000.0,107.72546385182893,563.4431623623547,671.1686262141836,124.11471807699898,1.32e+03,4:48:31
78.8%,7881000,985125.0,104.0023701431908,519.2981853915994,623.3005555347902,114.3905049935198,1.32e+03,4:48:21
78.8%,7882000,985250.0,106.22190491744934,595.723641703369,701.9455466208184,131.22543102984125,1.32e+03,4:48:10
78.8%,7883000,985375.0,124.26635779549476,564.7918114220325,689.0581692175273,124.41179719519242,1.32e+03,4:48:00
78.8%,7884000,985500.0,130.36449024399153,525.3991978861729,655.7636881301645,115.73443015994371,1.32e+03,4:47:50
78.8%,7885000,985625.0,110.634402399606,544.1526860242335,654.7870884238395,119.86543049626307,1.32e+03,4:47:40
78.9%,7886000,985750.0,123.42670391269735,507.67898285674283,631.1056867694401,111.83103823054248,1.32e+03,4:47:30
78.9%,7887000,985875.0,111.26114743510642,575.0892363546976,686.350383789804,126.68010405879556,1.32e+03,4:47:19
78.9%,7888000,986000.0,120.15899269031148,529.665703216888,649.8246959071995,116.67425185211852,1.32e+03,4:47:09
78.9%,7889000,986125.0,126.19883680738454,554.5188256751352,680.7176624825197,122.1488737719329,1.32e+03,4:46:59
78.9%,7890000,986250.0,120.80186868692002,524.2868752059783,645.0887438928983,115.48940878940442,1.32e+03,4:46:49
78.9%,7891000,986375.0,121.51705109897647,552.4060489126729,673.9231000116494,121.68347333804849,1.32e+03,4:46:39
78.9%,7892000,986500.0,102.57687889176177,550.4473262879545,653.0242051797163,121.2520078015094,1.32e+03,4:46:28
78.9%,7893000,986625.0,147.90530810850427,522.3235254299303,670.2288335384346,115.05692398841927,1.32e+03,4:46:18
78.9%,7894000,986750.0,145.4037793888429,529.428863366715,674.8326427555578,116.6220809976345,1.32e+03,4:46:08
79.0%,7895000,986875.0,144.97160739400408,547.9244783350217,692.8960857290258,120.69627728005527,1.32e+03,4:45:58
79.0%,7896000,987000.0,131.87753939904854,534.4493667169686,666.3269061160172,117.72799264861416,1.33e+03,4:45:48
79.0%,7897000,987125.0,133.0783335379548,564.0938791397291,697.1722126776839,124.25805734308075,1.33e+03,4:45:37
79.0%,7898000,987250.0,145.4001337477441,545.5035831169854,690.9037168647295,120.16300480902066,1.33e+03,4:45:27
79.0%,7899000,987375.0,140.2239073466125,601.0004504985261,741.2243578451386,132.38780139779675,1.33e+03,4:45:17
79.0%,7900000,987500.0,159.2873600851374,575.101818027415,734.3891781125524,126.68287553756497,1.33e+03,4:45:07
79.0%,7901000,987625.0,100.77479694589185,546.5837876878661,647.3585846337579,120.40095123332055,1.33e+03,4:44:57
79.0%,7902000,987750.0,117.93035262960956,542.7536459732551,660.6839986028647,119.55725129895488,1.33e+03,4:44:46
79.0%,7903000,987875.0,112.69832821676161,566.4189256918949,679.1172539086565,124.77021636215207,1.33e+03,4:44:36
79.0%,7904000,988000.0,125.68157511612375,499.44057056673057,625.1221456828544,110.01628869220418,1.33e+03,4:44:26
79.0%,7905000,988125.0,137.4146747928932,469.3038400654653,606.7185148583585,103.37779867265266,1.33e+03,4:44:16
79.1%,7906000,988250.0,117.90960529305991,524.2706903375467,642.1802956306067,115.48584360214744,1.33e+03,4:44:06
79.1%,7907000,988375.0,116.53128773179233,539.4829936948618,656.0142814266541,118.83679515967242,1.33e+03,4:43:56
79.1%,7908000,988500.0,115.8285682552978,559.6417253960091,675.4702936513069,123.27734119698276,1.33e+03,4:43:45
79.1%,7909000,988625.0,115.52447715769352,568.7289411038537,684.2534182615473,125.27906433611047,1.33e+03,4:43:35
79.1%,7910000,988750.0,130.15320184188676,567.0237230769642,697.176924918851,124.90344054864651,1.33e+03,4:43:25
79.1%,7911000,988875.0,119.60185720022469,515.4859940653121,635.0878512655368,113.5507591534355,1.33e+03,4:43:15
79.1%,7912000,989000.0,127.08722020819657,569.9360628790213,697.0232830872178,125.54496796014483,1.33e+03,4:43:05
79.1%,7913000,989125.0,120.79054047392924,569.853632551171,690.6441730251003,125.52681028677945,1.33e+03,4:42:55
79.1%,7914000,989250.0,140.060639298861,586.2898601017065,726.3504994005675,129.14736668883265,1.33e+03,4:42:45
79.2%,7915000,989375.0,122.72344972945648,541.3282702535632,664.0517199830197,119.2432709058632,1.33e+03,4:42:34
79.2%,7916000,989500.0,145.07148483437692,590.9204089752903,735.9918938096673,130.1673795426172,1.33e+03,4:42:24
79.2%,7917000,989625.0,138.52243915182342,571.0279888321717,709.5504279839951,125.78549635926144,1.33e+03,4:42:14
79.2%,7918000,989750.0,137.53997775973244,557.4373312524481,694.9773090121805,122.7917593744764,1.33e+03,4:42:04
79.2%,7919000,989875.0,146.42087051513613,558.1956084454064,704.6164789605425,122.9587919454879,1.33e+03,4:41:54
79.2%,7920000,990000.0,117.64946228372355,541.2388217170763,658.8882840007999,119.22356726824708,1.33e+03,4:41:44
79.2%,7921000,990125.0,103.29038487109477,510.9559183668599,614.2463032379546,112.55287843406798,1.33e+03,4:41:34
79.2%,7922000,990250.0,106.67496943402622,546.30908956067,652.9840589946963,120.34044099397312,1.33e+03,4:41:23
79.2%,7923000,990375.0,119.53099047076216,530.3971248309037,649.9281153016659,116.83536870202113,1.33e+03,4:41:13
79.2%,7924000,990500.0,134.62672558333313,555.5193335455459,690.1460591288791,122.36926468367847,1.33e+03,4:41:03
79.2%,7925000,990625.0,144.28968260738958,545.9031732517983,690.1928558591878,120.25102613972723,1.33e+03,4:40:53
79.3%,7926000,990750.0,126.11075543468507,570.2884637159054,696.3992191505905,125.6225944776743,1.33e+03,4:40:43
79.3%,7927000,990875.0,137.07865801580436,530.6387766126591,667.7174346284635,116.8885995241676,1.33e+03,4:40:33
79.3%,7928000,991000.0,121.55047782558142,536.0301714002256,657.5806492258071,118.07621078436122,1.33e+03,4:40:23
79.3%,7929000,991125.0,120.08635082956518,484.8852439272142,604.9715947567794,106.8100553344189,1.33e+03,4:40:13
79.3%,7930000,991250.0,111.04101554399853,571.9963720069317,683.0373875509301,125.9988108739357,1.33e+03,4:40:03
79.3%,7931000,991375.0,99.41759353193207,539.7039098066224,639.1215033385545,118.885458348369,1.33e+03,4:39:52
79.3%,7932000,991500.0,129.46099658025975,556.2660045619466,685.7270011422063,122.53374065727674,1.33e+03,4:39:42
79.3%,7933000,991625.0,156.11117308758827,570.2151578982155,726.3263309858037,125.60644674263416,1.33e+03,4:39:32
79.3%,7934000,991750.0,125.03205898702745,602.6558959080086,727.687954895036,132.75246132095268,1.33e+03,4:39:22
79.3%,7935000,991875.0,140.58982322806446,568.812140970203,709.4019641982675,125.29739152267652,1.33e+03,4:39:12
79.4%,7936000,992000.0,114.46642525033593,552.4600325466942,666.92645779703,121.69536480104757,1.33e+03,4:39:02
79.4%,7937000,992125.0,116.93012403239183,536.9133529651801,653.843476997572,118.27075717034546,1.33e+03,4:38:52
79.4%,7938000,992250.0,122.17862283942208,539.9057594544215,662.0843822938436,118.92992159471578,1.33e+03,4:38:42
79.4%,7939000,992375.0,106.37621610539881,565.1397095485007,671.5159256538996,124.48843186000063,1.33e+03,4:38:32
79.4%,7940000,992500.0,141.64147420168445,506.54180779715773,648.1832819988422,111.58054240176565,1.33e+03,4:38:22
79.4%,7941000,992625.0,161.38797138233656,562.3292583602891,723.7172297426257,123.86934837439837,1.33e+03,4:38:12
79.4%,7942000,992750.0,136.80890284769833,564.704082692497,701.5129855401954,124.39247239499801,1.33e+03,4:38:01
79.4%,7943000,992875.0,141.58531491913755,551.2764782636123,692.8617931827498,121.43465260151065,1.33e+03,4:37:51
79.4%,7944000,993000.0,124.53079780894173,554.0059493507517,678.5367471596935,122.03589786830788,1.33e+03,4:37:41
79.5%,7945000,993125.0,142.90886667203432,579.390811498146,722.2996781701804,127.62765089560105,1.33e+03,4:37:31
79.5%,7946000,993250.0,134.37215926497754,609.6608065401658,744.0329658051434,134.29549630006142,1.33e+03,4:37:21
79.5%,7947000,993375.0,118.59843337755429,595.4773141718996,714.0757475494539,131.17117023804326,1.33e+03,4:37:11
79.5%,7948000,993500.0,128.30572614258915,531.704254283855,660.0099804264441,117.12330192116427,1.33e+03,4:37:01
79.5%,7949000,993625.0,117.9046721200478,516.117999583712,634.0226717037599,113.68997672138048,1.33e+03,4:36:51
79.5%,7950000,993750.0,145.20563181199435,541.9719829341661,687.1776147461605,119.38506731624229,1.33e+03,4:36:41
79.5%,7951000,993875.0,152.4934662138141,521.7793117603436,674.2727779741576,114.93704512452248,1.33e+03,4:36:31
79.5%,7952000,994000.0,155.96810307184882,521.1108495515314,677.0789526233802,114.78979691186515,1.33e+03,4:36:21
79.5%,7953000,994125.0,133.91528600930613,545.6763302618784,679.5916162711845,120.20105738400818,1.33e+03,4:36:11
79.5%,7954000,994250.0,149.32478746842494,548.5638504051735,697.8886378735984,120.8371175449375,1.33e+03,4:36:01
79.5%,7955000,994375.0,119.33653399754158,543.8166133081662,663.1531473057078,119.7914007214883,1.33e+03,4:35:51
79.6%,7956000,994500.0,121.92062556415833,555.3332790846708,677.2539046488291,122.32828078592087,1.33e+03,4:35:41
79.6%,7957000,994625.0,119.12661351211273,560.9635228725723,680.090136384685,123.56850547426443,1.33e+03,4:35:31
79.6%,7958000,994750.0,126.93077220701926,531.3430126865733,658.2737848935925,117.04372796943447,1.33e+03,4:35:21
79.6%,7959000,994875.0,128.3227512175087,556.9511695434032,685.273920760912,122.68466814063314,1.34e+03,4:35:11
79.6%,7960000,995000.0,117.70199849850233,505.7427884330603,623.4447869315626,111.40453518446759,1.34e+03,4:35:01
79.6%,7961000,995125.0,106.26138494275331,581.8668523975773,688.1282373403307,128.17307080431297,1.34e+03,4:34:51
79.6%,7962000,995250.0,112.6601572740843,503.87095087174544,616.5311081458298,110.99220860615848,1.34e+03,4:34:40
79.6%,7963000,995375.0,136.94160828272564,525.7430957647571,662.6847040474827,115.81018365399409,1.34e+03,4:34:30
79.6%,7964000,995500.0,105.63212454505735,550.6617986122047,656.293923157262,121.29925155888863,1.34e+03,4:34:20
79.7%,7965000,995625.0,114.06906186693705,499.6585804709694,613.7276423379064,110.06431170430207,1.34e+03,4:34:10
79.7%,7966000,995750.0,101.35072438007583,578.3524469422617,679.7031713223375,127.39892094957706,1.34e+03,4:34:00
79.7%,7967000,995875.0,129.86967639619965,573.7573362271598,703.6270126233595,126.38671437927051,1.34e+03,4:33:50
79.7%,7968000,996000.0,90.89137559945384,549.1150197550043,640.006395354458,120.95852859939083,1.34e+03,4:33:40
79.7%,7969000,996125.0,133.0643009515347,521.8192513606276,654.8835523121624,114.94584298127272,1.34e+03,4:33:30
79.7%,7970000,996250.0,135.0467737142402,526.2524443512924,661.2992180655326,115.9223824709177,1.34e+03,4:33:20
79.7%,7971000,996375.0,155.09705234951653,568.6358643189108,723.7329166684273,125.25856147141288,1.34e+03,4:33:10
79.7%,7972000,996500.0,141.70778665148106,594.238893500511,735.946680151992,130.89837212324198,1.34e+03,4:33:00
79.7%,7973000,996625.0,125.74910876592384,558.5552180496221,684.3043268155459,123.03800640335423,1.34e+03,4:32:50
79.7%,7974000,996750.0,110.13722773777862,551.5971603395122,661.7343880772909,121.50529214086684,1.34e+03,4:32:40
79.8%,7975000,996875.0,98.20318533988726,527.3566024152185,625.5597877551057,116.1656053476353,1.34e+03,4:32:30
79.8%,7976000,997000.0,147.46800818114644,487.3440333283772,634.8120415095236,107.35167509967891,1.34e+03,4:32:20
79.8%,7977000,997125.0,120.25450491436294,559.2474312900792,679.5019362044422,123.19048647042663,1.34e+03,4:32:10
79.8%,7978000,997250.0,114.9265879354575,500.6095741397799,615.5361620752374,110.27379567532506,1.34e+03,4:32:00
79.8%,7979000,997375.0,110.259241536819,521.4077232044478,631.6669647412668,114.85519195469739,1.34e+03,4:31:50
79.8%,7980000,997500.0,107.06590759169367,532.6846078501474,639.750515441841,117.3392532621762,1.34e+03,4:31:40
79.8%,7981000,997625.0,119.90252617395566,556.9126495981033,676.8151757720589,122.67618300411786,1.34e+03,4:31:30
79.8%,7982000,997750.0,121.62477832982296,541.6690119167608,663.2937902465837,119.31832915182282,1.34e+03,4:31:20
79.8%,7983000,997875.0,102.8658854487204,524.295961595325,627.1618470440454,115.49141033051352,1.34e+03,4:31:10
79.8%,7984000,998000.0,133.53129480689637,555.423817357905,688.9551121648014,122.34822446969996,1.34e+03,4:31:00
79.8%,7985000,998125.0,121.3436947277954,548.4650336134393,669.8087283412348,120.81535027706272,1.34e+03,4:30:51
79.9%,7986000,998250.0,112.38918166914904,606.8960796281325,719.2852612972815,133.68648491405364,1.34e+03,4:30:41
79.9%,7987000,998375.0,124.08763921502846,521.7760649137717,645.8637041288002,114.93632991228135,1.34e+03,4:30:31
79.9%,7988000,998500.0,160.52489186436776,565.7854715392164,726.3103634035841,124.63067969044101,1.34e+03,4:30:21
79.9%,7989000,998625.0,136.98884307987402,540.6126427712817,677.6014858511558,119.08563317211357,1.34e+03,4:30:11
79.9%,7990000,998750.0,100.40963797929568,618.0369895686886,718.4466275479842,136.14059384421773,1.34e+03,4:30:01
79.9%,7991000,998875.0,125.98414453640922,529.5226972638391,655.5068418002483,116.64275063827543,1.34e+03,4:29:51
79.9%,7992000,999000.0,125.71594388310086,541.5727513490191,667.28869523212,119.29712496651138,1.34e+03,4:29:41
79.9%,7993000,999125.0,135.00882354201963,514.2878845156547,649.2967080576743,113.28684073377163,1.34e+03,4:29:31
79.9%,7994000,999250.0,140.64488208841897,536.9372307003656,677.5821127887846,118.27601693489463,1.34e+03,4:29:21
80.0%,7995000,999375.0,139.89256310129264,534.1471275877602,674.0396906890528,117.66141570382304,1.34e+03,4:29:11
80.0%,7996000,999500.0,125.44114254081643,546.1980227013498,671.6391652421662,120.31597529298843,1.34e+03,4:29:01
80.0%,7997000,999625.0,149.6984293090461,556.8171261948386,706.5155555038847,122.65514120068867,1.34e+03,4:28:51
80.0%,7998000,999750.0,127.25857212583128,543.0682261738554,670.3267982996866,119.62654672308676,1.34e+03,4:28:41
80.0%,7999000,999875.0,114.57897478897326,562.7721147490414,677.3510895380147,123.96690035392392,1.34e+03,4:28:31
80.0%,8000000,1000000.0,122.60507129640466,561.6021341442033,684.2072054406079,123.70917815117998,1.34e+03,4:28:21
80.0%,8001000,1000125.0,103.82689355290725,572.3522703912346,676.1791639441418,126.07720782784779,1.34e+03,4:28:11
80.0%,8002000,1000250.0,127.34910876983184,527.6725344902294,655.0216432600612,116.23519856136258,1.34e+03,4:28:01
80.0%,8003000,1000375.0,139.93205308304016,535.4187951308141,675.3508482138543,117.94153740754922,1.34e+03,4:27:51
80.0%,8004000,1000500.0,144.04025105690636,569.7571315269042,713.7973825838105,125.50555313393585,1.34e+03,4:27:41
80.0%,8005000,1000625.0,135.05388978938734,497.0119456372531,632.0658354266404,109.48131352776512,1.34e+03,4:27:31
80.1%,8006000,1000750.0,123.31396295479149,562.4768769020761,685.7908398568676,123.90186564485386,1.34e+03,4:27:22
80.1%,8007000,1000875.0,122.99798886183888,502.1891637664579,625.1871526282968,110.62174615957714,1.34e+03,4:27:12
80.1%,8008000,1001000.0,112.83206677854454,520.2522827452102,633.0843495237548,114.60067264124655,1.34e+03,4:27:02
80.1%,8009000,1001125.0,113.08676880019597,520.3436223795884,633.4303911797844,114.62079284808794,1.34e+03,4:26:52
80.1%,8010000,1001250.0,98.0815583671279,513.9086494406978,611.9902078078256,113.20330319607955,1.34e+03,4:26:42
80.1%,8011000,1001375.0,98.5357358259374,535.774447939598,634.3101837655354,118.01988026632209,1.34e+03,4:26:32
80.1%,8012000,1001500.0,112.35039407435478,527.2523221483938,639.6027162227485,116.14263459072046,1.34e+03,4:26:22
80.1%,8013000,1001625.0,128.13096830366482,531.8666288069385,659.9975971106032,117.15906962499245,1.34e+03,4:26:12
80.1%,8014000,1001750.0,107.98925857606818,537.8983871501775,645.8876457262458,118.48773955354552,1.34e+03,4:26:02
80.2%,8015000,1001875.0,139.8877725898482,524.2340380555149,664.1218106453631,115.47776987270117,1.34e+03,4:25:52
80.2%,8016000,1002000.0,137.03545946097853,558.0235114779792,695.0589709389578,122.92088259096745,1.34e+03,4:25:42
80.2%,8017000,1002125.0,126.7496684551528,551.6248338545888,678.3745023097416,121.51138803616092,1.34e+03,4:25:33
80.2%,8018000,1002250.0,148.45357250557169,498.0070991805472,646.4606716861189,109.70052499348141,1.34e+03,4:25:23
80.2%,8019000,1002375.0,119.6837266052173,573.8124930996959,693.4962197049132,126.39886428212164,1.34e+03,4:25:13
80.2%,8020000,1002500.0,127.52118446770616,549.1045474549503,676.6257319226564,120.95622177120364,1.34e+03,4:25:03
80.2%,8021000,1002625.0,148.32853842085936,528.6058628263712,676.9344012472305,116.44079122988984,1.34e+03,4:24:53
80.2%,8022000,1002750.0,143.91716076126477,555.8292062450543,699.746367006319,122.43752314399589,1.34e+03,4:24:43
80.2%,8023000,1002875.0,123.40640956832765,577.9490139365664,701.355423504894,127.31005311496726,1.35e+03,4:24:33
80.2%,8024000,1003000.0,101.47472421826255,565.589747718867,667.0644719371295,124.58756583547512,1.35e+03,4:24:23
80.2%,8025000,1003125.0,133.75736098902775,522.7585633813003,656.5159243703281,115.15275373007536,1.35e+03,4:24:13
80.3%,8026000,1003250.0,116.02905010263268,539.750561222665,655.7796113252978,118.8957346774414,1.35e+03,4:24:04
80.3%,8027000,1003375.0,123.8959442120381,567.291192965331,691.1871371773691,124.96235855849432,1.35e+03,4:23:54
80.3%,8028000,1003500.0,113.13347816720321,547.5578050724407,660.6912832396439,120.61550684631568,1.35e+03,4:23:44
80.3%,8029000,1003625.0,99.42743277618908,555.2043920535657,654.6318248297548,122.29988967462877,1.35e+03,4:23:34
80.3%,8030000,1003750.0,139.1825345773074,535.5952092878719,674.7777438651792,117.98039774845068,1.35e+03,4:23:24
80.3%,8031000,1003875.0,112.43230697386812,519.3226872004869,631.754994174355,114.39590222842402,1.35e+03,4:23:14
80.3%,8032000,1004000.0,104.41817514164862,526.4085465874699,630.8267217291185,115.95676852141679,1.35e+03,4:23:04
80.3%,8033000,1004125.0,97.30646370115834,545.4006751711154,642.7071388722737,120.1403363456463,1.35e+03,4:22:55
80.3%,8034000,1004250.0,105.97226973562007,555.33743674444,661.3097064800601,122.32919663121739,1.35e+03,4:22:45
80.3%,8035000,1004375.0,123.3293143750715,589.3284191149986,712.6577334900701,129.81669754682704,1.35e+03,4:22:35
80.4%,8036000,1004500.0,122.0667402118262,542.2528913519517,664.3196315637779,119.44694555242981,1.35e+03,4:22:25
80.4%,8037000,1004625.0,117.39661318769835,562.7119495050874,680.1085626927858,123.95364721183223,1.35e+03,4:22:15
80.4%,8038000,1004750.0,125.20534766426718,522.856203092378,648.0615507566451,115.17426171175487,1.35e+03,4:22:05
80.4%,8039000,1004875.0,114.24854103910758,561.3276388357513,675.5761798748588,123.64871258855048,1.35e+03,4:21:55
80.4%,8040000,1005000.0,121.91405490589989,575.5233237006722,697.4373786065721,126.77572440200916,1.35e+03,4:21:46
80.4%,8041000,1005125.0,93.32868364991826,504.9685262299568,598.297209879875,111.23398145079025,1.35e+03,4:21:36
80.4%,8042000,1005250.0,138.11210731585112,488.43431369022835,626.5464210060795,107.5918410095263,1.35e+03,4:21:26
80.4%,8043000,1005375.0,138.12139581694152,536.352145821317,674.4735416382584,118.14713500027364,1.35e+03,4:21:16
80.4%,8044000,1005500.0,122.25470504411912,547.6957831892975,669.9504882334165,120.64590053323641,1.35e+03,4:21:06
80.5%,8045000,1005625.0,154.36261693490962,530.9406127183064,685.303229653216,116.9550876913162,1.35e+03,4:20:56
80.5%,8046000,1005750.0,140.3361187238272,522.2269932798815,662.5631120037087,115.03565997921834,1.35e+03,4:20:47
